query_strain	Isolate_Name	Isolate_Id	Collection_Date	Location	Host	metadata_file	header_strain	header_collection_date	header_passage	header_submission_date	header_lab	header_raw	sequence_length	ambiguity_count	sequence_hash	passage_class	passage_score	passage_burden	is_max_length	is_ha1_complete	variant_count_at_max_length	group_n_ids	group_n_unique_sequences	group_max_length	group_n_max_length_variants	group_selected_class	group_n_selected_class_variants	group_top_variant_count	group_second_variant_count	group_top_variant_fraction	group_min_pairwise_diff_selected_class	group_max_pairwise_diff_selected_class	selection_reason	review_flag
A/BUCURESTI/191366/2016	A/Bucuresti/191366/2016	EPI_ISL_223631	2016-02-10	Europe / Romania	Human	gisaid_meta_2015-2016.xls	A/Bucuresti/191366/2016	2016-02-10	SIAT1/SIAT1	2016-02-10	Cantacuzino_Institute	EPI_ISL_223631|A/Bucuresti/191366/2016|2016-02-10|SIAT1/SIAT1|2016-02-10|Cantacuzino_Institute	566	0	abe0e865e4f789f6	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BUCURESTI/193605/2016	A/Bucuresti/193605/2016	EPI_ISL_216510	2016-04-02	Europe / Romania / Municipiul Bucuresti	Human	gisaid_meta_2015-2016.xls	A/Bucuresti/193605/2016	2016-04-02	Siat_1	2016-04-02	Cantacuzino_Institute	EPI_ISL_216510|A/Bucuresti/193605/2016|2016-04-02|Siat_1|2016-04-02|Cantacuzino_Institute	566	0	fd5c01fdb421370c	cell	1	1	True	True	1	2	2	566	2	ha1_complete	2	1	1	0.5	1	1	prefer_low_ambiguity	True
A/BUENOS AIRES/1004423/2012	A/Buenos Aires/1004423/2012	EPI_ISL_132534	2012-07-24	South America / Argentina / Provincia de Buenos Aires	Human	gisaid_meta_2011-2014.xls	A/Buenos/Aires/1004423/2012	2012-07-24	S2	2012-07-24	Servicio_de_Virosis_Respiratorias_INEI_ANLIS_Carlos_G._Malbran	EPI_ISL_132534|A/Buenos_Aires/1004423/2012|2012-07-24|S2|2012-07-24|Servicio_de_Virosis_Respiratorias_INEI_ANLIS_Carlos_G._Malbran	328	0	a255925f3336cebe	cell	1	2	False	True	1	2	2	566	1	ha1_complete	2	1	1	1.0	538	538	prefer_low_ambiguity	True
A/BUENOS AIRES/10435982/2012	A/Buenos Aires/10435982/2012	EPI_ISL_132533	2012-07-27	South America / Argentina / Provincia de Buenos Aires	Human	gisaid_meta_2011-2014.xls	A/Buenos/Aires/10435982/2012	2012-07-27	S2	2012-07-27	Servicio_de_Virosis_Respiratorias_INEI_ANLIS_Carlos_G._Malbran	EPI_ISL_132533|A/Buenos_Aires/10435982/2012|2012-07-27|S2|2012-07-27|Servicio_de_Virosis_Respiratorias_INEI_ANLIS_Carlos_G._Malbran	328	0	a255925f3336cebe	cell	1	2	False	True	1	2	2	566	1	ha1_complete	2	1	1	1.0	538	538	prefer_low_ambiguity	True
A/BUENOS AIRES/10955529/2014	A/Buenos Aires/10955529/2014	EPI_ISL_166712	2014-07-02	South America / Argentina	Human	gisaid_meta_2011-2014.xls	A/Buenos/Aires/10955529/2014	2014-07-02	SIAT1/SIAT1	2014-07-02	Instituto_Nacional_de_Enfermedades_Infecciosas_Dr._C.G._Malbran	EPI_ISL_166712|A/Buenos_Aires/10955529/2014|2014-07-02|SIAT1/SIAT1|2014-07-02|Instituto_Nacional_de_Enfermedades_Infecciosas_Dr._C.G._Malbran	566	0	903070fc1b584ad2	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BUENOS AIRES/1108887/2014	A/Buenos Aires/1108887/2014	EPI_ISL_166714	2014-07-01	South America / Argentina	Human	gisaid_meta_2011-2014.xls	A/Buenos/Aires/1108887/2014	2014-07-01	SIAT1/SIAT1	2014-07-01	Instituto_Nacional_de_Enfermedades_Infecciosas_Dr._C.G._Malbran	EPI_ISL_166714|A/Buenos_Aires/1108887/2014|2014-07-01|SIAT1/SIAT1|2014-07-01|Instituto_Nacional_de_Enfermedades_Infecciosas_Dr._C.G._Malbran	566	0	1c196c30387d58fb	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BUENOS AIRES/14156/2014	A/Buenos Aires/14156/2014	EPI_ISL_166715	2014-06-19	South America / Argentina	Human	gisaid_meta_2011-2014.xls	A/Buenos/Aires/14156/2014	2014-06-19	SIAT1/SIAT1	2014-06-19	Instituto_Nacional_de_Enfermedades_Infecciosas_Dr._C.G._Malbran	EPI_ISL_166715|A/Buenos_Aires/14156/2014|2014-06-19|SIAT1/SIAT1|2014-06-19|Instituto_Nacional_de_Enfermedades_Infecciosas_Dr._C.G._Malbran	566	0	903070fc1b584ad2	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BUENOS AIRES/2274881/2014	A/Buenos Aires/2274881/2014	EPI_ISL_166716	2014-07-01	South America / Argentina	Human	gisaid_meta_2011-2014.xls	A/Buenos/Aires/2274881/2014	2014-07-01	SIAT2/SIAT1	2014-07-01	Instituto_Nacional_de_Enfermedades_Infecciosas_Dr._C.G._Malbran	EPI_ISL_166716|A/Buenos_Aires/2274881/2014|2014-07-01|SIAT2/SIAT1|2014-07-01|Instituto_Nacional_de_Enfermedades_Infecciosas_Dr._C.G._Malbran	566	0	2436e99500f88c35	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BUENOS AIRES/2274920/2014	A/Buenos Aires/2274920/2014	EPI_ISL_166717	2014-07-07	South America / Argentina	Human	gisaid_meta_2011-2014.xls	A/Buenos/Aires/2274920/2014	2014-07-07	SIAT2/SIAT1	2014-07-07	Instituto_Nacional_de_Enfermedades_Infecciosas_Dr._C.G._Malbran	EPI_ISL_166717|A/Buenos_Aires/2274920/2014|2014-07-07|SIAT2/SIAT1|2014-07-07|Instituto_Nacional_de_Enfermedades_Infecciosas_Dr._C.G._Malbran	566	0	c0d794e01910a8e4	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BUENOS AIRES/R16/2014	A/Buenos Aires/R16/2014	EPI_ISL_166719	2014-06-03	South America / Argentina	Human	gisaid_meta_2011-2014.xls	A/Buenos/Aires/R16/2014	2014-06-03	SIAT2/SIAT2	2014-06-03	Instituto_Nacional_de_Enfermedades_Infecciosas_Dr._C.G._Malbran	EPI_ISL_166719|A/Buenos_Aires/R16/2014|2014-06-03|SIAT2/SIAT2|2014-06-03|Instituto_Nacional_de_Enfermedades_Infecciosas_Dr._C.G._Malbran	566	0	d14bb8d8d44bffcf	cell	1	4	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/1008/2020	A/Bulgaria/1008/2020	EPI_ISL_434394	2020-02-17	Europe / Bulgaria	Human	gisaid_meta_2020-21.xls	A/Bulgaria/1008/2020	2020-02-17	SIAT2-ori	2020-02-17	National_Centre_of_Infectious_and	EPI_ISL_434394|A/Bulgaria/1008/2020|2020-02-17|SIAT2-ori|2020-02-17|National_Centre_of_Infectious_and	566	0	0203907cd3b1ab29	cell	1	2	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/BULGARIA/1009/2020	A/Bulgaria/1009/2020	EPI_ISL_434395	2020-02-17	Europe / Bulgaria	Human	gisaid_meta_2020-21.xls	A/Bulgaria/1009/2020	2020-02-17	SIAT2-ori	2020-02-17	National_Centre_of_Infectious_and	EPI_ISL_434395|A/Bulgaria/1009/2020|2020-02-17|SIAT2-ori|2020-02-17|National_Centre_of_Infectious_and	566	0	0203907cd3b1ab29	cell	1	2	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/BULGARIA/1024/2020	A/Bulgaria/1024/2020	EPI_ISL_434396	2020-02-16	Europe / Bulgaria	Human	gisaid_meta_2020-21.xls	A/Bulgaria/1024/2020	2020-02-16	SIAT2-ori	2020-02-16	National_Centre_of_Infectious_and	EPI_ISL_434396|A/Bulgaria/1024/2020|2020-02-16|SIAT2-ori|2020-02-16|National_Centre_of_Infectious_and	566	0	e099152ea7eddc6c	cell	1	2	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/BULGARIA/1051/2019	A/Bulgaria/1051/2019	EPI_ISL_363149	2019-02-06	Europe / Bulgaria	Human	gisaid_meta_2019.xls	A/Bulgaria/1051/2019	2019-02-06	SIAT2/SIAT1	2019-02-06	National_Centre_of_Infectious_and	EPI_ISL_363149|A/Bulgaria/1051/2019|2019-02-06|SIAT2/SIAT1|2019-02-06|National_Centre_of_Infectious_and	566	0	909ac90235310e76	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/1051/2020	A/Bulgaria/1051/2020	EPI_ISL_527199	2020-02-21	Europe / Bulgaria	Human	gisaid_meta_2020-21.xls	A/Bulgaria/1051/2020	2020-02-21	SIAT2-ori	2020-02-21	National_Centre_of_Infectious_and	EPI_ISL_527199|A/Bulgaria/1051/2020|2020-02-21|SIAT2-ori|2020-02-21|National_Centre_of_Infectious_and	566	0	ec0c549c866a0a94	cell	1	2	True	True	3	3	1	566	1	ha1_complete	1	3	0	1.0	0	0	identical_sequences	False
A/BULGARIA/1052/2019	A/Bulgaria/1052/2019	EPI_ISL_364775	2019-02-05	Europe / Bulgaria	Human	gisaid_meta_2019.xls	A/Bulgaria/1052/2019	2019-02-05	SIAT2/SIAT1	2019-02-05	National_Centre_of_Infectious_and	EPI_ISL_364775|A/Bulgaria/1052/2019|2019-02-05|SIAT2/SIAT1|2019-02-05|National_Centre_of_Infectious_and	566	0	2039449f89bed4b4	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/1052/2020	A/Bulgaria/1052/2020	EPI_ISL_434397	2020-02-21	Europe / Bulgaria	Human	gisaid_meta_2020-21.xls	A/Bulgaria/1052/2020	2020-02-21	SIAT2-ori	2020-02-21	National_Centre_of_Infectious_and	EPI_ISL_434397|A/Bulgaria/1052/2020|2020-02-21|SIAT2-ori|2020-02-21|National_Centre_of_Infectious_and	566	0	4ea180234f93fc3f	cell	1	2	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/BULGARIA/1129/2019	A/Bulgaria/1129/2019	EPI_ISL_363073	2019-02-16	Europe / Bulgaria	Human	gisaid_meta_2019.xls	A/Bulgaria/1129/2019	2019-02-16	SIAT2/SIAT1	2019-02-16	National_Centre_of_Infectious_and	EPI_ISL_363073|A/Bulgaria/1129/2019|2019-02-16|SIAT2/SIAT1|2019-02-16|National_Centre_of_Infectious_and	566	0	2039449f89bed4b4	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/1134/2019	A/Bulgaria/1134/2019	EPI_ISL_363075	2019-02-12	Europe / Bulgaria	Human	gisaid_meta_2019.xls	A/Bulgaria/1134/2019	2019-02-12	SIAT2/SIAT1	2019-02-12	National_Centre_of_Infectious_and	EPI_ISL_363075|A/Bulgaria/1134/2019|2019-02-12|SIAT2/SIAT1|2019-02-12|National_Centre_of_Infectious_and	566	0	2039449f89bed4b4	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/1153/2019	A/Bulgaria/1153/2019	EPI_ISL_363076	2019-02-21	Europe / Bulgaria	Human	gisaid_meta_2019.xls	A/Bulgaria/1153/2019	2019-02-21	SIAT2/SIAT1	2019-02-21	National_Centre_of_Infectious_and	EPI_ISL_363076|A/Bulgaria/1153/2019|2019-02-21|SIAT2/SIAT1|2019-02-21|National_Centre_of_Infectious_and	566	0	2223c93667e50c2e	cell	1	3	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/BULGARIA/132/2017	A/Bulgaria/132/2017	EPI_ISL_274518	2017-01-06	Europe / Bulgaria	Human	gisaid_meta_2017.xls	A/Bulgaria/132/2017	2017-01-06	SIAT2/SIAT1	2017-01-06	National_Centre_of_Infectious_and	EPI_ISL_274518|A/Bulgaria/132/2017|2017-01-06|SIAT2/SIAT1|2017-01-06|National_Centre_of_Infectious_and	566	0	615e86ce235b04b4	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/1575/2019	A/Bulgaria/1575/2019	EPI_ISL_407466	2019-12-23	Europe / Bulgaria	Human	gisaid_meta_2019.xls	A/Bulgaria/1575/2019	2019-12-23	cs	2019-12-23	National_Centre_of_Infectious_and	EPI_ISL_407466|A/Bulgaria/1575/2019|2019-12-23|cs|2019-12-23|National_Centre_of_Infectious_and	566	0	4ea180234f93fc3f	original	0	0	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/BULGARIA/1772/2020	A/Bulgaria/1772/2020	EPI_ISL_434398	2020-03-09	Europe / Bulgaria	Human	gisaid_meta_2020-21.xls	A/Bulgaria/1772/2020	2020-03-09	SIAT2-ori	2020-03-09	National_Centre_of_Infectious_and	EPI_ISL_434398|A/Bulgaria/1772/2020|2020-03-09|SIAT2-ori|2020-03-09|National_Centre_of_Infectious_and	566	1	13a1245a4cb749e2	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/182/2017	A/Bulgaria/182/2017	EPI_ISL_274520	2017-01-10	Europe / Bulgaria	Human	gisaid_meta_2017.xls	A/Bulgaria/182/2017	2017-01-10	SIAT2/SIAT1	2017-01-10	National_Centre_of_Infectious_and	EPI_ISL_274520|A/Bulgaria/182/2017|2017-01-10|SIAT2/SIAT1|2017-01-10|National_Centre_of_Infectious_and	566	0	d9e6f1ea528f22a4	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/2/2017	A/Bulgaria/2/2017	EPI_ISL_274522	2017-01-02	Europe / Bulgaria	Human	gisaid_meta_2017.xls	A/Bulgaria/2/2017	2017-01-02	SIAT2/SIAT1	2017-01-02	National_Centre_of_Infectious_and	EPI_ISL_274522|A/Bulgaria/2/2017|2017-01-02|SIAT2/SIAT1|2017-01-02|National_Centre_of_Infectious_and	566	0	543a4f240bc353a2	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/243/2015	A/Bulgaria/243/2015	EPI_ISL_181569	2015-02-02	Europe / Bulgaria	Human	gisaid_meta_2015-2016.xls	A/Bulgaria/243/2015	2015-02-02	SIAT2/SIAT3	2015-02-02	National_Centre_of_Infectious_and	EPI_ISL_181569|A/Bulgaria/243/2015|2015-02-02|SIAT2/SIAT3|2015-02-02|National_Centre_of_Infectious_and	566	1	01cbb37e45d57cb3	cell	1	5	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/243/2018	A/Bulgaria/243/2018	EPI_ISL_312260	2018-01-16	Europe / Bulgaria	Human	gisaid_meta_2018.xls	A/Bulgaria/243/2018	2018-01-16	SIAT2/SIAT1	2018-01-16	National_Centre_of_Infectious_and	EPI_ISL_312260|A/Bulgaria/243/2018|2018-01-16|SIAT2/SIAT1|2018-01-16|National_Centre_of_Infectious_and	566	1	c09e8d6c85b50e22	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/249/2018	A/Bulgaria/249/2018	EPI_ISL_312261	2018-01-12	Europe / Bulgaria	Human	gisaid_meta_2018.xls	A/Bulgaria/249/2018	2018-01-12	SIAT2/SIAT1	2018-01-12	National_Centre_of_Infectious_and	EPI_ISL_312261|A/Bulgaria/249/2018|2018-01-12|SIAT2/SIAT1|2018-01-12|National_Centre_of_Infectious_and	566	2	b82ebd37eff2799a	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/252/2015	A/Bulgaria/252/2015	EPI_ISL_179282	2015-01-26	Europe / Bulgaria	Human	gisaid_meta_2015-2016.xls	A/Bulgaria/252/2015	2015-01-26	SIAT2	2015-01-26	National_Centre_of_Infectious_and	EPI_ISL_179282|A/Bulgaria/252/2015|2015-01-26|SIAT2|2015-01-26|National_Centre_of_Infectious_and	566	0	4cefae3ed635770a	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/252/2017	A/Bulgaria/252/2017	EPI_ISL_274528	2017-01-12	Europe / Bulgaria	Human	gisaid_meta_2017.xls	A/Bulgaria/252/2017	2017-01-12	SIAT2/SIAT1	2017-01-12	National_Centre_of_Infectious_and	EPI_ISL_274528|A/Bulgaria/252/2017|2017-01-12|SIAT2/SIAT1|2017-01-12|National_Centre_of_Infectious_and	566	0	53a69ec4b13bae07	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/253/2015	A/Bulgaria/253/2015	EPI_ISL_179284	2015-01-27	Europe / Bulgaria	Human	gisaid_meta_2015-2016.xls	A/Bulgaria/253/2015	2015-01-27	SIAT2	2015-01-27	National_Centre_of_Infectious_and	EPI_ISL_179284|A/Bulgaria/253/2015|2015-01-27|SIAT2|2015-01-27|National_Centre_of_Infectious_and	566	0	4cefae3ed635770a	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/301/2017	A/Bulgaria/301/2017	EPI_ISL_274530	2017-01-09	Europe / Bulgaria	Human	gisaid_meta_2017.xls	A/Bulgaria/301/2017	2017-01-09	SIAT2/SIAT1	2017-01-09	National_Centre_of_Infectious_and	EPI_ISL_274530|A/Bulgaria/301/2017|2017-01-09|SIAT2/SIAT1|2017-01-09|National_Centre_of_Infectious_and	566	0	615e86ce235b04b4	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/353/2015	A/Bulgaria/353/2015	EPI_ISL_179288	2015-02-10	Europe / Bulgaria	Human	gisaid_meta_2015-2016.xls	A/Bulgaria/353/2015	2015-02-10	SIAT2/SIAT1	2015-02-10	National_Centre_of_Infectious_and	EPI_ISL_179288|A/Bulgaria/353/2015|2015-02-10|SIAT2/SIAT1|2015-02-10|National_Centre_of_Infectious_and	566	0	c0d794e01910a8e4	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/373/2017	A/Bulgaria/373/2017	EPI_ISL_274537	2017-01-24	Europe / Bulgaria	Human	gisaid_meta_2017.xls	A/Bulgaria/373/2017	2017-01-24	SIAT2/SIAT1	2017-01-24	National_Centre_of_Infectious_and	EPI_ISL_274537|A/Bulgaria/373/2017|2017-01-24|SIAT2/SIAT1|2017-01-24|National_Centre_of_Infectious_and	566	0	615e86ce235b04b4	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/414/2017	A/Bulgaria/414/2017	EPI_ISL_274543	2017-02-01	Europe / Bulgaria	Human	gisaid_meta_2017.xls	A/Bulgaria/414/2017	2017-02-01	SIAT2/SIAT1	2017-02-01	National_Centre_of_Infectious_and	EPI_ISL_274543|A/Bulgaria/414/2017|2017-02-01|SIAT2/SIAT1|2017-02-01|National_Centre_of_Infectious_and	566	1	e5e07a3a58034d1d	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/427/2017	A/Bulgaria/427/2017	EPI_ISL_274545	2017-01-30	Europe / Bulgaria	Human	gisaid_meta_2017.xls	A/Bulgaria/427/2017	2017-01-30	SIAT2/SIAT1	2017-01-30	National_Centre_of_Infectious_and	EPI_ISL_274545|A/Bulgaria/427/2017|2017-01-30|SIAT2/SIAT1|2017-01-30|National_Centre_of_Infectious_and	566	0	901c43dd5d150a91	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/56/2017	A/Bulgaria/56/2017	EPI_ISL_274547	2017-01-04	Europe / Bulgaria	Human	gisaid_meta_2017.xls	A/Bulgaria/56/2017	2017-01-04	SIAT2/SIAT1	2017-01-04	National_Centre_of_Infectious_and	EPI_ISL_274547|A/Bulgaria/56/2017|2017-01-04|SIAT2/SIAT1|2017-01-04|National_Centre_of_Infectious_and	566	0	615e86ce235b04b4	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/896/2019	A/Bulgaria/896/2019	EPI_ISL_364776	2019-02-01	Europe / Bulgaria	Human	gisaid_meta_2019.xls	A/Bulgaria/896/2019	2019-02-01	SIAT2/SIAT1	2019-02-01	National_Centre_of_Infectious_and	EPI_ISL_364776|A/Bulgaria/896/2019|2019-02-01|SIAT2/SIAT1|2019-02-01|National_Centre_of_Infectious_and	566	0	55a400f1d66f95ab	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/900/2019	A/Bulgaria/900/2019	EPI_ISL_364777	2019-02-01	Europe / Bulgaria	Human	gisaid_meta_2019.xls	A/Bulgaria/900/2019	2019-02-01	SIAT2/SIAT1	2019-02-01	National_Centre_of_Infectious_and	EPI_ISL_364777|A/Bulgaria/900/2019|2019-02-01|SIAT2/SIAT1|2019-02-01|National_Centre_of_Infectious_and	566	1	582e490b29f5f183	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/902/2019	A/Bulgaria/902/2019	EPI_ISL_364778	2019-02-01	Europe / Bulgaria	Human	gisaid_meta_2019.xls	A/Bulgaria/902/2019	2019-02-01	SIAT2/SIAT1	2019-02-01	National_Centre_of_Infectious_and	EPI_ISL_364778|A/Bulgaria/902/2019|2019-02-01|SIAT2/SIAT1|2019-02-01|National_Centre_of_Infectious_and	566	0	0aa5243ee3a462c2	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/906/2020	A/Bulgaria/906/2020	EPI_ISL_434402	2020-02-04	Europe / Bulgaria	Human	gisaid_meta_2020-21.xls	A/Bulgaria/906/2020	2020-02-04	SIAT2-ori	2020-02-04	National_Centre_of_Infectious_and	EPI_ISL_434402|A/Bulgaria/906/2020|2020-02-04|SIAT2-ori|2020-02-04|National_Centre_of_Infectious_and	566	0	7055d0784c5b0c09	cell	1	2	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/BULGARIA/909/2019	A/Bulgaria/909/2019	EPI_ISL_364779	2019-02-03	Europe / Bulgaria	Human	gisaid_meta_2019.xls	A/Bulgaria/909/2019	2019-02-03	SIAT2/SIAT1	2019-02-03	National_Centre_of_Infectious_and	EPI_ISL_364779|A/Bulgaria/909/2019|2019-02-03|SIAT2/SIAT1|2019-02-03|National_Centre_of_Infectious_and	566	0	ad1918d9122089c5	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/912/2020	A/Bulgaria/912/2020	EPI_ISL_434403	2020-02-06	Europe / Bulgaria	Human	gisaid_meta_2020-21.xls	A/Bulgaria/912/2020	2020-02-06	SIAT2-ori	2020-02-06	National_Centre_of_Infectious_and	EPI_ISL_434403|A/Bulgaria/912/2020|2020-02-06|SIAT2-ori|2020-02-06|National_Centre_of_Infectious_and	566	0	0203907cd3b1ab29	cell	1	2	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/BULGARIA/927/2020	A/Bulgaria/927/2020	EPI_ISL_434404	2020-02-07	Europe / Bulgaria	Human	gisaid_meta_2020-21.xls	A/Bulgaria/927/2020	2020-02-07	SIAT2-ori	2020-02-07	National_Centre_of_Infectious_and	EPI_ISL_434404|A/Bulgaria/927/2020|2020-02-07|SIAT2-ori|2020-02-07|National_Centre_of_Infectious_and	566	0	34129d9c52da9516	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/947/2019	A/Bulgaria/947/2019	EPI_ISL_364781	2019-02-03	Europe / Bulgaria	Human	gisaid_meta_2019.xls	A/Bulgaria/947/2019	2019-02-03	SIAT2/SIAT1	2019-02-03	National_Centre_of_Infectious_and	EPI_ISL_364781|A/Bulgaria/947/2019|2019-02-03|SIAT2/SIAT1|2019-02-03|National_Centre_of_Infectious_and	566	0	2039449f89bed4b4	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/949/2019	A/Bulgaria/949/2019	EPI_ISL_364782	2019-02-01	Europe / Bulgaria	Human	gisaid_meta_2019.xls	A/Bulgaria/949/2019	2019-02-01	SIAT2/SIAT1	2019-02-01	National_Centre_of_Infectious_and	EPI_ISL_364782|A/Bulgaria/949/2019|2019-02-01|SIAT2/SIAT1|2019-02-01|National_Centre_of_Infectious_and	566	0	9ffe02128bd9b288	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/958/2019	A/Bulgaria/958/2019	EPI_ISL_364783	2019-02-01	Europe / Bulgaria	Human	gisaid_meta_2019.xls	A/Bulgaria/958/2019	2019-02-01	SIAT2/SIAT1	2019-02-01	National_Centre_of_Infectious_and	EPI_ISL_364783|A/Bulgaria/958/2019|2019-02-01|SIAT2/SIAT1|2019-02-01|National_Centre_of_Infectious_and	566	0	9ffe02128bd9b288	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/BULGARIA/962/2020	A/Bulgaria/962/2020	EPI_ISL_434405	2020-02-11	Europe / Bulgaria	Human	gisaid_meta_2020-21.xls	A/Bulgaria/962/2020	2020-02-11	SIAT2-ori	2020-02-11	National_Centre_of_Infectious_and	EPI_ISL_434405|A/Bulgaria/962/2020|2020-02-11|SIAT2-ori|2020-02-11|National_Centre_of_Infectious_and	566	0	1a731afbb9d370a0	cell	1	2	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/BULGARIA/969/2020	A/Bulgaria/969/2020	EPI_ISL_434406	2020-02-12	Europe / Bulgaria	Human	gisaid_meta_2020-21.xls	A/Bulgaria/969/2020	2020-02-12	SIAT2-ori	2020-02-12	National_Centre_of_Infectious_and	EPI_ISL_434406|A/Bulgaria/969/2020|2020-02-12|SIAT2-ori|2020-02-12|National_Centre_of_Infectious_and	566	0	1a731afbb9d370a0	cell	1	2	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/BURGOS/207/2015	A/Burgos/207/2015	EPI_ISL_181570	2015-02-10	Europe / Spain	Human	gisaid_meta_2015-2016.xls	A/Burgos/207/2015	2015-02-10	MDCK1/SIAT1	2015-02-10	Universidad_de_Valladolid	EPI_ISL_181570|A/Burgos/207/2015|2015-02-10|MDCK1/SIAT1|2015-02-10|Universidad_de_Valladolid	566	0	24bbb6eb9b7ec410	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
